-0.0001	-0.003000001
-9.996e-05	-0.003000001
-9.992e-05	-0.003000001
-9.988e-05	-0.003000001
-9.984e-05	-0.00100000105
-9.98e-05	-0.003000001
-9.976e-05	-0.003000001
-9.972e-05	-0.003000001
-9.968e-05	-0.003000001
-9.964e-05	-0.003000001
-9.96e-05	-0.003000001
-9.956e-05	-0.003000001
-9.952e-05	-0.003000001
-9.948e-05	-0.00500000095
-9.944e-05	-0.003000001
-9.94e-05	-0.003000001
-9.936e-05	-0.00500000095
-9.932e-05	-0.00100000105
-9.928e-05	-0.003000001
-9.924e-05	-0.003000001
-9.92e-05	-0.003000001
-9.916e-05	-0.003000001
-9.912e-05	-0.003000001
-9.908e-05	-0.00100000105
-9.904e-05	-0.00100000105
-9.9e-05	-0.00500000095
-9.896e-05	-0.003000001
-9.892e-05	-0.00500000095
-9.888e-05	-0.00500000095
-9.884e-05	-0.00500000095
-9.88e-05	-0.00500000095
-9.876e-05	-0.00100000105
-9.872e-05	-0.003000001
-9.868e-05	-0.00500000095
-9.864e-05	-0.00100000105
-9.86e-05	-0.00500000095
-9.856e-05	-0.00500000095
-9.852e-05	-0.003000001
-9.848e-05	-0.003000001
-9.844e-05	-0.00500000095
-9.84e-05	-0.00100000105
-9.836e-05	-0.003000001
-9.832e-05	-0.003000001
-9.828e-05	-0.003000001
-9.824e-05	-0.003000001
-9.82e-05	-0.003000001
-9.816e-05	-0.003000001
-9.812e-05	-0.003000001
-9.808e-05	-0.003000001
-9.804e-05	-0.003000001
-9.8e-05	-0.003000001
-9.796e-05	-0.003000001
-9.792e-05	-0.003000001
-9.788e-05	-0.003000001
-9.784e-05	-0.003000001
-9.78e-05	-0.00100000105
-9.776e-05	-0.003000001
-9.772e-05	-0.003000001
-9.768e-05	-0.003000001
-9.764e-05	-0.00500000095
-9.76e-05	-0.00500000095
-9.756e-05	-0.003000001
-9.752e-05	-0.003000001
-9.748e-05	-0.00100000105
-9.744e-05	-0.003000001
-9.74e-05	-0.003000001
-9.736e-05	-0.003000001
-9.732e-05	-0.003000001
-9.728e-05	-0.003000001
-9.724e-05	-0.003000001
-9.72e-05	-0.003000001
-9.716e-05	-0.003000001
-9.712e-05	-0.003000001
-9.708e-05	-0.003000001
-9.704e-05	-0.00500000095
-9.7e-05	-0.003000001
-9.696e-05	-0.003000001
-9.692e-05	-0.003000001
-9.688e-05	-0.003000001
-9.684e-05	-0.003000001
-9.68e-05	-0.003000001
-9.676e-05	-0.00500000095
-9.672e-05	-0.003000001
-9.668e-05	-0.003000001
-9.664e-05	-0.003000001
-9.66e-05	-0.003000001
-9.656e-05	-0.003000001
-9.652e-05	-0.00100000105
-9.648e-05	-0.003000001
-9.644e-05	-0.003000001
-9.64e-05	-0.003000001
-9.636e-05	-0.003000001
-9.632e-05	-0.003000001
-9.628e-05	-0.003000001
-9.624e-05	-0.003000001
-9.62e-05	-0.003000001
-9.616e-05	-0.003000001
-9.612e-05	-0.003000001
-9.608e-05	-0.003000001
-9.604e-05	-0.003000001
-9.6e-05	-0.003000001
-9.596e-05	-0.003000001
-9.592e-05	-0.003000001
-9.588e-05	-0.003000001
-9.584e-05	-0.00100000105
-9.58e-05	-0.003000001
-9.576e-05	-0.003000001
-9.572e-05	-0.003000001
-9.568e-05	-0.003000001
-9.564e-05	-0.003000001
-9.56e-05	-0.003000001
-9.556e-05	-0.003000001
-9.552e-05	-0.003000001
-9.548e-05	-0.00500000095
-9.544e-05	-0.003000001
-9.54e-05	-0.003000001
-9.536e-05	-0.003000001
-9.532e-05	-0.003000001
-9.528e-05	-0.003000001
-9.524e-05	-0.00500000095
-9.52e-05	-0.00500000095
-9.516e-05	-0.003000001
-9.512e-05	-0.003000001
-9.508e-05	-0.003000001
-9.504e-05	-0.003000001
-9.5e-05	-0.003000001
-9.496e-05	-0.00100000105
-9.492e-05	-0.003000001
-9.488e-05	-0.003000001
-9.484e-05	-0.003000001
-9.48e-05	-0.003000001
-9.476e-05	-0.003000001
-9.472e-05	-0.003000001
-9.468e-05	-0.003000001
-9.464e-05	-0.003000001
-9.46e-05	-0.003000001
-9.456e-05	-0.003000001
-9.452e-05	-0.003000001
-9.448e-05	-0.003000001
-9.444e-05	-0.003000001
-9.44e-05	-0.003000001
-9.436e-05	-0.003000001
-9.432e-05	-0.00100000105
-9.428e-05	-0.003000001
-9.424e-05	-0.003000001
-9.42e-05	-0.003000001
-9.416e-05	-0.003000001
-9.412e-05	-0.003000001
-9.408e-05	-0.003000001
-9.404e-05	-0.00500000095
-9.4e-05	-0.003000001
-9.396e-05	-0.003000001
-9.392e-05	-0.003000001
-9.388e-05	-0.003000001
-9.384e-05	-0.003000001
-9.38e-05	-0.003000001
-9.376e-05	-0.003000001
-9.372e-05	-0.003000001
-9.368e-05	-0.003000001
-9.364e-05	-0.003000001
-9.36e-05	-0.003000001
-9.356e-05	-0.003000001
-9.352e-05	-0.00100000105
-9.348e-05	-0.003000001
-9.344e-05	-0.003000001
-9.34e-05	-0.003000001
